"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
1.56257435955227e-112,-2.15484669682707,0.036,0.21,4.70506765404785e-108,"SERINC2","0","Down in KO"
4.68880490109515e-112,-1.63679051987949,0.115,0.386,1.41184604376876e-107,"PRKCE","0","Down in KO"
2.89254131058539e-111,-2.11297613287892,0.028,0.187,8.70973114030366e-107,"CARMIL1","0","Down in KO"
5.84241954972055e-111,-1.21795666551044,0.271,0.628,1.75921095061635e-106,"DNAJC15","0","Down in KO"
9.70522850050266e-111,3.82218144412562,0.408,0.046,2.92234135378636e-106,"OAS1","0","Up in KO"
1.04752292630603e-110,-2.39002690783066,0.043,0.226,3.1541962834001e-106,"GMNC","0","Down in KO"
7.30489145075555e-110,0.87399662768735,0.943,0.768,2.199575864737e-105,"WIF1","0","Up in KO"
9.19768798684416e-110,-1.75812352385832,0.224,0.532,2.76951582971865e-105,"NEFM","0","Down in KO"
2.73909505068623e-109,2.10474154257478,0.594,0.295,8.2476891071213e-105,"TBC1D5","0","Up in KO"
7.17946089242253e-109,-2.8800273009033,0.022,0.165,2.16180746931735e-104,"KCNE2","0","Down in KO"
3.90600856137367e-108,-1.08496281765004,0.594,0.844,1.17613823791522e-103,"COX17","0","Down in KO"
8.79366075104999e-108,-1.89097885206443,0.073,0.296,2.64785918874866e-103,"TSPAN13","0","Down in KO"
5.71635429692864e-107,-1.96274937596097,0.063,0.271,1.72125144234818e-102,"NUP93","0","Down in KO"
7.12742414813908e-107,-0.792896897958501,0.773,0.931,2.14613868524616e-102,"HMGN3","0","Down in KO"
9.36838264937718e-107,-0.59050590800574,0.923,0.973,2.82091369955396e-102,"TMA7","0","Down in KO"
4.45255945587553e-106,-1.63154539244704,0.101,0.354,1.34071017775868e-101,"GLMP","0","Down in KO"
4.49368156405321e-106,-0.949180073529135,0.762,0.924,1.35309245575206e-101,"DBI","0","Down in KO"
4.50740898441967e-106,-1.12488877867112,0.448,0.765,1.35722591929861e-101,"TPGS2","0","Down in KO"
6.93295385550316e-106,-0.748002218573873,0.808,0.935,2.08758173543056e-101,"SLC25A3","0","Down in KO"
7.16937810412854e-106,-0.514473099716454,1,1,2.15877144093414e-101,"MT-CO2","0","Down in KO"
3.05811509258509e-105,-1.83917847729215,0.068,0.281,9.20829035528296e-101,"PLBD1","0","Down in KO"
3.14025598553759e-105,-2.7913985364745,0.031,0.187,9.45562479805224e-101,"IL13RA2","0","Down in KO"
9.44798640003365e-105,-2.20074891304509,0.056,0.252,2.84488318491413e-100,"DNER","0","Down in KO"
1.52359176762503e-104,-3.62736812306527,0.01,0.118,4.58768717149572e-100,"GPC3","0","Down in KO"
2.41024099709895e-104,-1.75456814273217,0.086,0.32,7.25747666636465e-100,"PTPRD","0","Down in KO"
1.0420562683521e-103,0.557848486811631,0.99,0.976,3.13773562963502e-99,"RPS9","0","Up in KO"
1.3320230336244e-103,-1.27540209056514,0.154,0.452,4.01085455654643e-99,"PPT1","0","Down in KO"
2.63049510646358e-103,-0.657570395065085,0.899,0.968,7.92068381507248e-99,"UQCRQ","0","Down in KO"
9.28298875890457e-103,-2.78253868607292,0.025,0.168,2.79520074519376e-98,"GREB1L","0","Down in KO"
1.13869745265788e-102,1.38924036586723,0.745,0.533,3.42873189969814e-98,"RMST","0","Up in KO"
1.19686958551789e-102,1.47397206174329,0.743,0.54,3.6038940089529e-98,"NPAS3","0","Up in KO"
2.51767043719132e-102,0.380179234100115,0.999,0.997,7.58095745342678e-98,"RPL35A","0","NS"
3.12372262252092e-101,-1.46052663552824,0.149,0.429,9.40584118867273e-97,"TMEM88","0","Down in KO"
1.47243762793358e-100,-2.7872054940461,0.02,0.149,4.43365694147082e-96,"AC025154.2","0","Down in KO"
2.67114862586935e-100,-1.17300331879928,0.647,0.877,8.04309562735519e-96,"TUBA1A","0","Down in KO"
2.77900936371495e-100,-0.552892003159358,0.938,0.979,8.36787509508207e-96,"LDHB","0","Down in KO"
6.1354159053256e-100,-2.58961219619303,0.041,0.209,1.84743508325259e-95,"RTN1","0","Down in KO"
8.74266232624329e-100,-3.06783905910461,0.011,0.117,2.63250305305512e-95,"COL9A1","0","Down in KO"
9.274295046271e-100,-0.885048503647892,0.686,0.881,2.79258298138266e-95,"CYSTM1","0","Down in KO"
1.16048253469534e-99,1.3226069996507,0.738,0.578,3.49432896022113e-95,"SRRM2","0","Up in KO"
1.94148435083827e-99,-0.719465282602842,0.813,0.935,5.84600352880913e-95,"NDUFA1","0","Down in KO"
4.27356601382623e-99,1.38160151872738,0.716,0.514,1.28681346242322e-94,"P4HA1","0","Up in KO"
8.01341716293488e-99,-0.665112404690966,0.881,0.967,2.41292004193132e-94,"DYNLL1","0","Down in KO"
1.17545577849549e-98,-0.61544738864943,0.896,0.957,3.53941489462778e-94,"ATP5PF","0","Down in KO"
1.73792461867059e-98,-2.11146100103212,0.039,0.203,5.233064819279e-94,"CLDN10","0","Down in KO"
5.02570543256757e-98,-2.38960041054903,0.022,0.156,1.51329016280042e-93,"TRIM36","0","Down in KO"
1.07455554662952e-97,0.375328506254806,1,1,3.23559420645615e-93,"RPS14","0","NS"
1.81456318747143e-97,-1.69758447655636,0.17,0.458,5.46383121379523e-93,"GPM6B","0","Down in KO"
2.58772973354197e-97,0.43933231517908,0.997,0.992,7.79191300066824e-93,"RPL14","0","NS"
7.58915290935455e-97,0.441379006622394,0.998,0.996,2.28516983253575e-92,"RPS2","0","NS"
9.47407440761864e-97,-0.774727961727206,0.731,0.907,2.85273854487805e-92,"SRP9","0","Down in KO"
2.26520532333569e-96,1.52083982988252,0.683,0.455,6.82075974909609e-92,"PLXDC2","0","Up in KO"
4.76454627889033e-96,-1.36381260244951,0.126,0.388,1.43465253003667e-91,"ECHDC2","0","Down in KO"
1.17201553798028e-95,-0.641081449325036,0.842,0.951,3.52905598641242e-91,"ATP5MPL","0","Down in KO"
1.25712151492681e-95,-1.23392536097318,0.192,0.495,3.78531859359611e-91,"MLLT11","0","Down in KO"
2.86634727501092e-95,1.2600000034408,0.731,0.472,8.63085827978537e-91,"RSPO2","0","Up in KO"
3.58496200560995e-95,2.44783703045858,0.472,0.146,1.07946790950921e-90,"IGFBP4","0","Up in KO"
2.71747390230199e-94,0.351347240331686,1,0.996,8.18258566722151e-90,"RPL32","0","NS"
5.62201541736207e-94,-1.48125426372861,0.119,0.369,1.69284506232189e-89,"PRDM16-DT","0","Down in KO"
9.25653121716749e-94,-0.610409970204298,0.908,0.968,2.7872341148013e-89,"COX6A1","0","Down in KO"
1.13969205095399e-93,5.05640732130201,0.333,0.019,3.43172673462755e-89,"IFI16","0","Up in KO"
3.72291681436468e-93,-2.03579446181722,0.043,0.21,1.12100748197335e-88,"TUBB2B","0","Down in KO"
1.06124301343991e-92,3.17993825746822,0.408,0.091,3.19550883776891e-88,"PARP14","0","Up in KO"
1.30251704387514e-92,-0.563717186169541,0.918,0.98,3.92200907081244e-88,"UBB","0","Down in KO"
3.16531520377592e-92,2.09282204381565,0.554,0.276,9.53108061008968e-88,"CAMK1D","0","Up in KO"
4.41115353054478e-92,1.08279303582443,0.836,0.692,1.32824243958234e-87,"MID1","0","Up in KO"
5.83181680707322e-92,-1.53231546463975,0.178,0.453,1.75601835877782e-87,"MYL9","0","Down in KO"
9.14202856708539e-92,-0.958344203422734,0.754,0.909,2.75275622183508e-87,"SERPINF1","0","Down in KO"
1.83305170025691e-91,3.45934406088897,0.392,0.077,5.51950197464358e-87,"DDX58","0","Up in KO"
1.93516741402688e-91,0.400679140537612,1,0.998,5.82698260037634e-87,"RPL10","0","NS"
5.48896872807759e-91,-2.46193073342532,0.016,0.13,1.65278337371144e-86,"TNFRSF21","0","Down in KO"
5.99622107305855e-91,-1.72125512800719,0.058,0.243,1.80552212730866e-86,"GPR143","0","Down in KO"
