"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.02623752219669e-19,0.780450152324309,0.37,0.307,3.09010380308646e-15,"7","HDAC4"
1.42510701592289e-19,0.675038730891677,0.459,0.412,4.29113973564542e-15,"7","TEAD1"
2.46929005860892e-19,0.759429251425874,0.431,0.377,7.43527929547732e-15,"7","SLCO3A1"
3.54860944768536e-19,0.669489209123629,0.45,0.403,1.06852179079254e-14,"7","STIM2"
5.15073413143753e-19,0.706982055382415,0.385,0.326,1.55093755431715e-14,"7","COL4A5"
5.80357200623817e-19,0.788012982739445,0.3,0.235,1.74751356679838e-14,"7","LRRIQ1"
1.49481409923235e-18,0.440873524118953,0.407,0.333,4.50103473419852e-14,"7","MAMDC2"
1.83640763364571e-18,0.536930831555534,0.488,0.445,5.52960702567059e-14,"7","TNRC6B"
1.90425466706198e-18,0.83050319127308,0.306,0.244,5.73390122799031e-14,"7","SNED1"
2.17836685641204e-18,0.951969905011061,0.276,0.216,6.55928044134229e-14,"7","XYLT1"
2.73475228448162e-18,0.783916789676116,0.414,0.365,8.23461260380261e-14,"7","EXOC4"
4.48377516906507e-18,0.8124924790124,0.369,0.312,1.35010954115718e-13,"7","MAPK10"
5.07465983332443e-18,0.815827512229159,0.344,0.286,1.52803082241232e-13,"7","SIPA1L1"
6.86606944658754e-18,0.772934572845191,0.313,0.251,2.06744217106197e-13,"7","LMX1A"
7.00024481558811e-18,0.626009876073074,0.461,0.415,2.10784371642174e-13,"7","ARID1B"
7.15578855509403e-18,0.555236027195225,0.496,0.455,2.15467949182436e-13,"7","CLYBL"
1.01008047179261e-17,0.525971437117926,0.477,0.428,3.04145330861474e-13,"7","NHSL1"
1.0556189247101e-17,0.832131150337276,0.269,0.21,3.17857414419458e-13,"7","SNTB1"
1.10762267043544e-17,0.825391915649672,0.302,0.239,3.33516262294814e-13,"7","NCKAP5"
1.12115125090913e-17,0.66548243963696,0.455,0.414,3.37589853161248e-13,"7","USP34"
1.24919818728472e-17,0.763213463196733,0.376,0.322,3.76146066173302e-13,"7","VCL"
2.68642512284522e-17,0.83232849636022,0.257,0.198,8.08909468739924e-13,"7","FYB2"
2.90101038490106e-17,0.523378618583981,0.49,0.452,8.73523236997557e-13,"7","JMJD1C"
3.37898923757141e-17,0.648941162642801,0.415,0.363,1.01744744932513e-12,"7","SERINC5"
4.03533057360872e-17,0.524331431738028,0.507,0.478,1.21507838901932e-12,"7","ZFAND3"
5.52336996732947e-17,0.633249347064452,0.487,0.445,1.66314193086258e-12,"7","AC008771.1"
6.48852887502008e-17,1.01201786992515,0.255,0.196,1.9537609295573e-12,"7","BBS9"
1.41063581306869e-16,0.639429986319664,0.298,0.237,4.24756549673113e-12,"7","CUX2"
2.15087249344219e-16,0.820041314427387,0.283,0.225,6.47649216500377e-12,"7","PLEKHG1"
2.92714278356555e-16,0.689598112239595,0.297,0.241,8.81391963559423e-12,"7","ROR1"
3.68896412313749e-16,0.899988215219366,0.274,0.218,1.11078398711793e-11,"7","DGKI"
4.16917780879262e-16,0.448469834742492,0.302,0.237,1.25538113000554e-11,"7","AQP1"
5.31487613285395e-16,0.969946215718689,0.256,0.201,1.60036235236365e-11,"7","GAS7"
7.12014325950844e-16,1.05212011700765,0.265,0.213,2.14394633687059e-11,"7","INVS"
7.70706213101886e-16,0.830259724564536,0.334,0.28,2.32067347827109e-11,"7","SLC7A6"
1.22518371430919e-15,0.701632819264145,0.411,0.367,3.68915068215639e-11,"7","ASH1L"
1.27389840314935e-15,0.602309064064699,0.384,0.329,3.835835481723e-11,"7","FRMD4B"
1.56019196942874e-15,0.634424341146144,0.396,0.346,4.69789403914687e-11,"7","FAT1"
1.6714670841049e-15,0.538116417198105,0.465,0.429,5.03295453694826e-11,"7","GOLGA4"
1.83830617021307e-15,0.837038931198341,0.313,0.258,5.53532370912857e-11,"7","RASAL2"
2.81847563129462e-15,0.414242894947864,0.379,0.321,8.48671197339124e-11,"7","DDX58"
2.8805330835721e-15,0.979281984879431,0.286,0.234,8.67357316794396e-11,"7","TLN2"
3.25858032914135e-15,0.761441742476434,0.265,0.21,9.81191122907752e-11,"7","RAD51B"
3.70386545919446e-15,0.811829132623184,0.279,0.226,1.11527092841804e-10,"7","PLEKHH2"
4.9664330130837e-15,0.98025383486973,0.267,0.216,1.49544264456963e-10,"7","ESR2"
5.27563461852182e-15,0.819798023280223,0.294,0.241,1.5885463399831e-10,"7","APBB2"
7.54228555362137e-15,0.427232327034166,0.313,0.248,2.27105760305093e-10,"7","FAM81B"
8.98233417913526e-15,0.864921350487331,0.266,0.217,2.70467064467942e-10,"7","KCNIP1"
1.03934129856245e-14,0.548108671094539,0.348,0.292,3.12956058410139e-10,"7","UST"
1.15364059796924e-14,0.626823568053983,0.283,0.226,3.47372720454517e-10,"7","FBN2"
1.16942025113942e-14,0.356283241408937,0.313,0.249,3.5212413182059e-10,"7","LRRC4C"
1.17486884471525e-14,0.90767663591762,0.289,0.236,3.53764757832208e-10,"7","DYNC2H1"
1.84445111624541e-14,0.658124150448668,0.341,0.29,5.55382675612657e-10,"7","PHACTR2"
2.15738757549302e-14,0.871271942756639,0.316,0.269,6.49610972856702e-10,"7","ATP2B2"
2.26060909351659e-14,0.610663874661927,0.363,0.319,6.8069200414878e-10,"7","WNK1"
2.9069916247801e-14,0.82772238949885,0.283,0.232,8.75324248137536e-10,"7","WRN"
3.81499410033266e-14,0.629454525510691,0.33,0.278,1.14873287355117e-09,"7","P3H2"
4.20727872211505e-14,0.84343901232691,0.351,0.308,1.26685369601606e-09,"7","ZNF609"
4.44509482861103e-14,0.413300216104499,0.394,0.338,1.33846250384307e-09,"7","PARP14"
5.55289019781889e-14,0.633368988289443,0.355,0.308,1.67203076746525e-09,"7","SH3KBP1"
6.59887723485315e-14,0.674076001679787,0.314,0.267,1.98698792418663e-09,"7","GAREM1"
7.81631387309868e-14,0.602371019920207,0.356,0.307,2.35357027032875e-09,"7","CTNND2"
1.00503152805147e-13,0.423088591056889,0.524,0.491,3.02625043411578e-09,"7","ZNF106"
1.11347826394386e-13,0.621787301314987,0.387,0.344,3.35279440056134e-09,"7","DENND5B"
1.37244570993121e-13,0.670745462696012,0.359,0.315,4.13257127717386e-09,"7","SBF2"
1.44413791870471e-13,0.739211504145275,0.285,0.236,4.34844368701175e-09,"7","ASXL3"
2.22379024837012e-13,0.381110301585481,0.585,0.559,6.69605481686726e-09,"7","OSBPL1A"
2.44763263512387e-13,0.421924515920253,0.483,0.443,7.37006662762147e-09,"7","CPXM2"
2.86580437851351e-13,0.412501600054353,0.266,0.212,8.62922356414202e-09,"7","RSAD2"
3.60234727472331e-13,0.727144909884293,0.252,0.202,1.08470278789194e-08,"7","WDR78"
3.72418864356747e-13,0.765376320318355,0.358,0.316,1.1213904424646e-08,"7","UVRAG"
5.43692698542183e-13,0.673211622580964,0.331,0.285,1.63711308458037e-08,"7","KLHL29"
7.2285602013255e-13,0.301609486805514,0.465,0.411,2.17659176222112e-08,"7","CCN1"
9.34547881643479e-13,0.635797294591324,0.371,0.331,2.81401712641668e-08,"7","ANTXR1"
1.02288373691439e-12,0.521340330807893,0.49,0.466,3.08000522022292e-08,"7","RERE"
1.14693363580044e-12,0.833250637943709,0.301,0.254,3.45353187075869e-08,"7","IGF1R"
1.44383072289364e-12,0.423611976883455,0.42,0.373,4.34751868970505e-08,"7","LHFPL6"
1.85696834130653e-12,0.814190023300413,0.311,0.268,5.59151737250808e-08,"7","AKAP13"
2.63436697294956e-12,0.822652694746779,0.254,0.209,7.93234239224842e-08,"7","GRIN2A"
3.0406023510341e-12,0.623773412552604,0.448,0.425,9.15555773919877e-08,"7","PTK2"
3.54497267943341e-12,0.901776788792566,0.266,0.219,1.0674267235042e-07,"7","TTLL5"
4.17352356341893e-12,0.730666862547102,0.323,0.281,1.25668968018107e-07,"7","STK33"
4.29240662694032e-12,0.86379840228165,0.297,0.251,1.292486559438e-07,"7","ULK4"
9.72738537793121e-12,0.674466561854351,0.36,0.322,2.92901301114887e-07,"7","MBD5"
1.09813660892043e-11,0.263681218917229,0.638,0.627,3.3065991431203e-07,"7","TTC3"
1.16890793712821e-11,0.677664459097177,0.431,0.408,3.51969868948677e-07,"7","WDR60"
1.35639584651705e-11,0.811042559754063,0.265,0.222,4.0842435334475e-07,"7","LRBA"
1.35902177515874e-11,0.384988900290451,0.493,0.454,4.09215046718048e-07,"7","SLC16A9"
2.08663318368433e-11,0.557048336199937,0.399,0.364,6.28306117939188e-07,"7","SSBP2"
2.42986328654046e-11,0.715060199006257,0.326,0.285,7.31656134210197e-07,"7","NBEA"
2.79539836108714e-11,0.884790948796762,0.281,0.239,8.41722400506949e-07,"7","WDPCP"
2.95798547412856e-11,0.744440062436726,0.376,0.343,8.90679006114849e-07,"7","PIBF1"
4.53441007306193e-11,0.603863174808758,0.392,0.358,1.36535621709968e-06,"7","TCF12"
1.15954778628659e-10,0.804995037442482,0.269,0.225,3.49151433928756e-06,"7","SPATA17"
1.19799870657334e-10,0.777935060082013,0.314,0.276,3.60729390536298e-06,"7","EVI5"
2.32093446551624e-10,0.475499496463115,0.375,0.335,6.98856576911596e-06,"7","PCSK6"
2.35501531315554e-10,0.687179769653569,0.326,0.287,7.09118660944264e-06,"7","EXOC6B"
2.42523197373195e-10,0.64064216097734,0.307,0.265,7.30261599610428e-06,"7","LIMCH1"
2.46281304622238e-10,0.726893665463301,0.296,0.258,7.41577636348022e-06,"7","FNDC3B"
2.67394701036517e-10,0.692225297200339,0.288,0.249,8.05152184291055e-06,"7","BRAF"
3.01664777536126e-10,0.588142962113097,0.356,0.321,9.0834281163903e-06,"7","PLEKHG4B"
3.28486124629465e-10,0.267728471235268,0.364,0.316,9.89104569871782e-06,"7","EFCAB1"
4.94712956496714e-10,0.398106997858913,0.471,0.447,1.48963018330726e-05,"7","CACHD1"
5.71174971862406e-10,0.812541143937958,0.255,0.216,1.71986495777489e-05,"7","WWC2"
7.06999129697731e-10,0.693218315388813,0.257,0.214,2.12884507943284e-05,"7","PEAK1"
8.06424991960713e-10,0.71074094145606,0.275,0.234,2.4282262932929e-05,"7","FMNL2"
1.18293753482519e-09,0.620278273446257,0.378,0.348,3.56194321111213e-05,"7","STAG1"
1.25047470452215e-09,0.660696813649399,0.295,0.256,3.76530438278665e-05,"7","FNIP1"
1.37295717373562e-09,0.706251530026754,0.362,0.335,4.13411134583534e-05,"7","LPP"
1.5066051561246e-09,0.672624009551317,0.282,0.243,4.53653878560678e-05,"7","PUM2"
1.82729931342763e-09,0.414392461809285,0.299,0.257,5.50218096266193e-05,"7","IQGAP2"
1.91272869209391e-09,0.609472183047574,0.291,0.253,5.75941736476398e-05,"7","GALNT5"
1.96353507083645e-09,0.431941395639552,0.456,0.436,5.91240045179564e-05,"7","ATRX"
2.21987196981517e-09,0.270378602152042,0.276,0.229,6.68425648831045e-05,"7","AKAP12"
2.5513585770716e-09,0.80532511021982,0.257,0.217,7.68239581142031e-05,"7","TMEM164"
2.82944756884728e-09,0.740434590871364,0.304,0.268,8.51974957455605e-05,"7","DANT2"
3.45597276468943e-09,0.529880067112097,0.382,0.353,0.000104062795917563,"7","FAM110B"
3.68936950447394e-09,0.551110790671564,0.316,0.279,0.000111090605149215,"7","RBMS1"
4.19958280347441e-09,0.4499692691178,0.485,0.475,0.000126453637795418,"7","CHD9"
4.90070713404214e-09,0.44742273636981,0.395,0.365,0.000147565192513143,"7","TRA2A"
4.99748643000283e-09,0.549952400308745,0.382,0.352,0.000150479313893815,"7","CEP112"
5.36813481449454e-09,0.618845654071375,0.342,0.311,0.000161639907399245,"7","SPIDR"
6.38359372484452e-09,0.520829285433959,0.313,0.275,0.000192216390648793,"7","CSRNP3"
6.50022847947849e-09,0.498171875017294,0.286,0.247,0.000195728379745577,"7","SYNC"
7.13904176757204e-09,0.682640277157641,0.32,0.288,0.000214963686663362,"7","MBNL2"
7.24408558361813e-09,0.805392553871225,0.264,0.225,0.000218126661008325,"7","RFX2"
8.0650484047419e-09,0.663225463085965,0.332,0.302,0.000242846672515183,"7","PIK3C2A"
8.32316538822877e-09,0.620529316279653,0.372,0.349,0.000250618833004956,"7","ATP2C1"
8.36659618158383e-09,0.53121068133812,0.377,0.351,0.000251926577623671,"7","FARP1"
8.50364281752878e-09,0.716200361521637,0.276,0.24,0.000256053188878609,"7","AGO3"
8.6291186793271e-09,0.56194382931471,0.353,0.324,0.000259831392553218,"7","ANKRD17"
9.15041921243648e-09,0.522487890575579,0.398,0.371,0.000275528272905675,"7","PARD3"
9.67847411242742e-09,0.649028144050869,0.319,0.287,0.000291428533999302,"7","CTNND1"
9.72983227777077e-09,0.540892568444036,0.424,0.403,0.000292974979715956,"7","BPTF"
1.5249053902507e-08,0.862000781552377,0.25,0.216,0.000459164262058389,"7","DENND1A"
1.56995227061344e-08,0.552577648565318,0.329,0.293,0.000472728328204412,"7","LPGAT1"
1.64210895184533e-08,0.647844678871634,0.334,0.305,0.000494455426490148,"7","HECTD4"
2.01554397949208e-08,0.577740886233462,0.352,0.32,0.000606900447664862,"7","ASAP1"
2.17128182425711e-08,0.65252277843818,0.29,0.255,0.000653794670102057,"7","SOS1"
2.26040908007912e-08,0.596158246397779,0.329,0.295,0.000680631778102623,"7","MITF"
2.43058848670687e-08,0.369462271704149,0.443,0.418,0.000731874499232307,"7","PPP3CA"
2.74883604838753e-08,0.2877809091656,0.481,0.456,0.00082770202252997,"7","NFIB"
3.00233001064048e-08,0.739037478990554,0.252,0.217,0.000904031589503956,"7","JARID2"
3.3507102225792e-08,0.646577521440458,0.251,0.215,0.00100893235512082,"7","GMDS-DT"
3.52509564541495e-08,0.851857408476641,0.368,0.35,0.0010614415497909,"7","P2RY14"
3.73682175016418e-08,0.38264382170844,0.311,0.271,0.00112519439719194,"7","CASC15"
3.74170158856163e-08,0.62546811583768,0.296,0.262,0.00112666376533179,"7","RAB3GAP2"
3.76649814880546e-08,0.593674766128394,0.329,0.301,0.00113413025758681,"7","MED13L"
4.70614540747311e-08,0.567937305125667,0.294,0.255,0.00141706744364423,"7","LINC00632"
4.8986808480327e-08,0.684025647026772,0.309,0.278,0.00147504179015113,"7","WWC1"
5.48586174268461e-08,0.811325035871454,0.267,0.234,0.00165184782933976,"7","FOXN3"
5.76284423082791e-08,0.606613030857035,0.3,0.267,0.00173525002634459,"7","CAMK2D"
6.65735591238611e-08,0.387514742211683,0.425,0.402,0.00200459643877858,"7","FSTL1"
7.18765728510845e-08,0.594461939847429,0.279,0.247,0.00216427548511901,"7","ME2"
8.0101369999987e-08,0.606695932827678,0.309,0.278,0.00241193235206961,"7","YAP1"
8.02647649882347e-08,0.257641241776803,0.549,0.537,0.00241685233856074,"7","ARL4C"
8.80621524922277e-08,0.758580221349823,0.253,0.221,0.00265163947369347,"7","SCMH1"
9.58500376834147e-08,0.5855501285301,0.32,0.292,0.0028861404846853,"7","RABGEF1"
1.16984224009822e-07,0.627069336822739,0.31,0.28,0.00352251196915975,"7","SLC7A8"
1.64588747254669e-07,0.637234531041484,0.302,0.273,0.00495593176858534,"7","PAN3"
2.13534873423455e-07,0.485201271278792,0.342,0.314,0.00642974857365365,"7","IGF2BP3"
3.2897335691184e-07,0.58800880327608,0.357,0.335,0.00990571674997242,"7","NF1"
4.07821176329246e-07,0.576972308263659,0.273,0.24,0.0122799034404499,"7","SLC30A10"
4.22072724958224e-07,0.538874036212492,0.323,0.294,0.0127090318212171,"7","ABLIM1"
4.3948949389144e-07,0.522642473050696,0.307,0.278,0.0132334681505651,"7","CADM1"
5.49894473919675e-07,0.667717803431517,0.256,0.225,0.0165578725041953,"7","KIF13A"
5.89824194226364e-07,0.255588138744855,0.404,0.368,0.01776019631235,"7","EFEMP1"
6.37174756153005e-07,0.512339443422051,0.377,0.355,0.0191859690825231,"7","NXN"
8.24020533779005e-07,0.33764465067874,0.383,0.356,0.0248120822926196,"7","PAWR"
8.4696536654541e-07,0.453997150726252,0.339,0.308,0.0255029741520488,"7","PDE4B"
1.04470294300409e-06,0.619231390363124,0.33,0.306,0.0314570503167962,"7","RIN2"
1.12775181442798e-06,0.498770161634992,0.357,0.335,0.033957734884241,"7","SIK2"
1.14346837052009e-06,0.593229842934365,0.355,0.339,0.0344309761047303,"7","CASC4"
1.24823650537195e-06,0.593373563507854,0.277,0.246,0.0375856494132548,"7","TRIO"
1.50202998172125e-06,0.473536123957522,0.353,0.33,0.0452276247796086,"7","ZNRF3"
1.61167146177049e-06,0.628558486985014,0.335,0.314,0.0485290393853712,"7","REV3L"
2.66060277716686e-06,0.660064061884664,0.266,0.237,0.0801134102232712,"7","AOPEP"
2.96581350306691e-06,0.493587862894458,0.31,0.282,0.0893036103908478,"7","STON2"
3.29877247299396e-06,0.458780874930252,0.345,0.317,0.099329337934321,"7","EPAS1"
3.38023092495701e-06,0.341225797147404,0.387,0.363,0.10178213338138,"7","PALLD"
3.72121170567612e-06,0.522220894906895,0.253,0.223,0.112049405669614,"7","B4GALT1"
4.02620696079379e-06,0.570493097228974,0.332,0.309,0.121233117796462,"7","KANSL1"
4.04272347774241e-06,0.503276260733324,0.311,0.286,0.121730446638302,"7","NCOA1"
4.09659118189633e-06,0.603909100625767,0.317,0.294,0.12335245707808,"7","GNAQ"
4.1800593125459e-06,0.594515824710909,0.292,0.268,0.12586576596007,"7","TRPM7"
4.98489905719196e-06,0.386987685980582,0.37,0.346,0.150100295511107,"7","RNF213"
5.86951107165981e-06,0.529865619052752,0.345,0.325,0.176736847878748,"7","ZNF292"
6.28759732009948e-06,0.493728747939281,0.347,0.328,0.189325842905515,"7","PUM1"
6.35168978380671e-06,0.528929425347641,0.288,0.261,0.191255731080204,"7","KMT2C"
6.55007288757261e-06,0.650628443300155,0.272,0.247,0.197229244717699,"7","DLG1"
7.42493059102731e-06,0.593719162955957,0.278,0.252,0.223572085026423,"7","CCDC91"
7.72584286326363e-06,0.570455803804504,0.303,0.279,0.232632854455731,"7","APC"
8.67305658912891e-06,0.479531841393457,0.287,0.263,0.261154406955261,"7","PSME4"
9.28282506298714e-06,0.591921651331022,0.334,0.316,0.279515145471606,"7","FLNB"
9.72835026252483e-06,0.639689530648652,0.263,0.236,0.292930354754885,"7","ARID2"
9.8316439871154e-06,0.546015353885175,0.271,0.244,0.296040632096032,"7","FOCAD"
1.27620384384148e-05,0.654375628089103,0.256,0.232,0.384277739419107,"7","MRTFA"
1.31359332715919e-05,0.552712342988841,0.328,0.308,0.395536086740904,"7","SPAG1"
1.77323681673298e-05,0.45764908761162,0.345,0.328,0.533939337886469,"7","ARID4B"
1.81110994968156e-05,0.552111394906922,0.323,0.305,0.545343316948613,"7","ZMYM2"
1.94824535559302e-05,0.381947145288662,0.397,0.377,0.586636159022614,"7","MIR100HG"
2.20711194227006e-05,0.577992465491041,0.307,0.288,0.664583476936938,"7","FAM172A"
2.35260306958179e-05,0.582685585708488,0.297,0.277,0.708392310281774,"7","SETD2"
2.39603365576463e-05,0.460471752702253,0.379,0.363,0.721469694087287,"7","PCM1"
2.44624591599029e-05,0.559147575164103,0.276,0.253,0.736589107763835,"7","SMC5"
2.65853719966921e-05,0.55259376463037,0.315,0.296,0.800512136192396,"7","ZEB1"
2.78299336487807e-05,0.663760262687363,0.267,0.244,0.837987132098435,"7","ARMC9"
3.19989302600285e-05,0.471263280365619,0.32,0.297,0.963519789059719,"7","CELF2"
3.21162258881341e-05,0.414378472586107,0.401,0.388,0.967051677717605,"7","CCDC6"
3.31484937059136e-05,0.5260075321701,0.334,0.318,0.998134293978765,"7","GPATCH8"
3.9113725457931e-05,0.616223157202773,0.27,0.247,1,"7","FOXJ3"
4.17544727991433e-05,0.501228952614275,0.349,0.333,1,"7","AHI1"
5.15683169909672e-05,0.462857262527735,0.292,0.269,1,"7","ARHGAP5"
5.18701296533541e-05,0.644341604761999,0.253,0.23,1,"7","FAM184A"
5.79042178741913e-05,0.499586512744858,0.313,0.293,1,"7","MDFIC"
5.93453890103195e-05,0.561999078605659,0.287,0.267,1,"7","TLK1"
6.17271627413807e-05,0.772110555389185,0.257,0.236,1,"7","PLEKHA7"
7.31296789085054e-05,0.609669211764918,0.253,0.229,1,"7","FBXL2"
7.61485254411814e-05,0.431427875256381,0.282,0.259,1,"7","COL4A6"
8.01622609991941e-05,0.581696091396203,0.275,0.254,1,"7","BMPR1A"
8.17103338763545e-05,0.426823129475752,0.351,0.33,1,"7","PPP2R2B"
8.3069643058494e-05,0.456251357966376,0.376,0.367,1,"7","TTC17"
0.000103181824823686,0.698519656017043,0.293,0.276,1,"7","GNG12-AS1"
0.000118584067596496,0.54351541600784,0.298,0.279,1,"7","MKLN1"
0.000121000609792142,0.55835131489516,0.263,0.245,1,"7","AFF2"
0.000137187853926529,0.461840616337654,0.346,0.333,1,"7","MYO10"
0.00014286466844389,0.281061234491216,0.36,0.34,1,"7","TOB1"
0.000169919681339366,0.496344116385826,0.316,0.301,1,"7","KAT6B"
0.000170297052367933,0.584376916527829,0.265,0.246,1,"7","SGK3"
0.000175295840271441,0.375116839521827,0.278,0.255,1,"7","STAT2"
0.000183135257603422,0.578855540666261,0.276,0.259,1,"7","ANKIB1"
0.000183394095254956,0.642322581530669,0.256,0.239,1,"7","CBR4"
0.000195922692283021,0.41978116627355,0.315,0.3,1,"7","RAB11FIP1"
0.000200504420556661,0.522726832851977,0.268,0.25,1,"7","FAM13A"
0.000216370209923324,0.488153205069004,0.34,0.325,1,"7","FBXO11"
0.000219150134705872,0.548400042623261,0.294,0.275,1,"7","NIPBL"
0.000224656944316723,0.352454628783272,0.282,0.259,1,"7","C1orf56"
0.000233541311566309,0.500298163854773,0.266,0.247,1,"7","CDK13"
0.000241674644130314,0.444014372573336,0.307,0.29,1,"7","ZNF148"
0.000246870253704763,0.263142269628535,0.447,0.434,1,"7","PALMD"
0.000253853929352486,0.267428990627557,0.489,0.501,1,"7","GTF2I"
0.000306321171242358,0.531234296634319,0.279,0.261,1,"7","ITSN1"
0.000317801767815943,0.560083202250233,0.382,0.382,1,"7","C11orf49"
0.000322915443352208,0.525847763039273,0.268,0.251,1,"7","MIA2"
0.000349494116789491,0.312090873060977,0.295,0.277,1,"7","CTBP1"
0.000361719426316676,0.46701891299528,0.302,0.285,1,"7","WWTR1"
0.000420210826752282,0.260982627522953,0.393,0.376,1,"7","ARHGAP29"
0.000437997776510809,0.468294951513533,0.276,0.256,1,"7","AGAP1"
0.000439039451194926,0.428570919256991,0.321,0.301,1,"7","ARMH4"
0.000541076120447566,0.306719355180337,0.427,0.425,1,"7","JAK1"
0.000626365261439949,0.561495793531708,0.326,0.321,1,"7","GOLGB1"
0.000822915534034789,0.496382778962803,0.276,0.261,1,"7","PROS1"
0.000856562457452512,0.364476290984519,0.399,0.399,1,"7","GCC2"
0.000894256556004255,0.382893887161394,0.308,0.294,1,"7","MSRA"
0.0010131055184961,0.568458765140722,0.251,0.235,1,"7","KDM2A"
0.00143736179945484,0.48391876812368,0.326,0.317,1,"7","BIRC6"
0.00155231911206812,0.323301552625897,0.403,0.404,1,"7","AKAP9"
0.00158344634963333,0.399937713042032,0.32,0.307,1,"7","PBX1"
0.00185002550447536,0.47603029330596,0.274,0.259,1,"7","EFHC1"
0.0018971058204757,0.391691564732071,0.353,0.349,1,"7","TAF15"
0.00197141870880987,0.44542494932401,0.26,0.244,1,"7","HECTD1"
0.00206564253950694,0.371649379836755,0.353,0.344,1,"7","SETD5"
0.00232768752526262,0.562913018405296,0.256,0.242,1,"7","ARHGAP35"
0.00238786679057457,0.318795537358868,0.413,0.411,1,"7","PRKDC"
0.00249536869590009,0.540107343322032,0.289,0.278,1,"7","MARK3"
0.00268902818801003,0.459241507345362,0.326,0.32,1,"7","RAB6A"
0.00284820673631543,0.269669411088774,0.354,0.345,1,"7","SMARCA2"
0.00316808845532547,0.401247024256645,0.286,0.275,1,"7","AP1G1"
0.00320046271769353,0.378511129944755,0.268,0.254,1,"7","IQCG"
0.00329635227681805,0.456629712241019,0.278,0.269,1,"7","ANKHD1"
0.00403156116358918,0.487714504161716,0.284,0.276,1,"7","USP47"
0.00491585285871775,0.409341648071471,0.348,0.347,1,"7","PRRC2B"
0.00565025026609459,0.48148405349606,0.297,0.289,1,"7","TBL1XR1"
0.0057224336648942,0.403411343332857,0.37,0.37,1,"7","UBE2E2"
0.00603184036676526,0.508915550484914,0.304,0.297,1,"7","PBRM1"
0.00655408357642688,0.518713943044127,0.292,0.284,1,"7","CHKA"
0.00669409566342097,0.478427089706254,0.289,0.283,1,"7","TNPO1"
0.00677422969971414,0.426597723463474,0.278,0.268,1,"7","COPA"
0.00686627238429789,0.287919527398709,0.378,0.38,1,"7","UBE2H"
0.00731677070196967,0.347003283225658,0.353,0.349,1,"7","ARID5B"
0.00740155393333641,0.407002906942355,0.32,0.317,1,"7","MYH10"
0.00788175200578493,0.426186428008878,0.277,0.268,1,"7","IQCK"
0.00801366582088717,0.594103121384334,0.252,0.243,1,"7","CREBBP"
0.00903876875626419,0.369065087175603,0.372,0.371,1,"7","ANKRD12"
0.00904632137885799,0.603987698716241,0.269,0.262,1,"7","NSD1"
0,4.14992562432879,0.752,0.076,0,"8","TOP2A"
0,3.90871362893932,0.705,0.075,0,"8","NUSAP1"
0,3.36645425814966,0.823,0.198,0,"8","HMGB2"
0,3.95002270323774,0.72,0.101,0,"8","CENPF"
0,3.77678585248544,0.677,0.074,0,"8","UBE2C"
0,3.0874540662052,0.65,0.089,0,"8","CDK1"
0,3.67171057116071,0.566,0.048,0,"8","BIRC5"
0,3.78081161221357,0.572,0.057,0,"8","TPX2"
0,3.00798876724269,0.601,0.098,0,"8","PCLAF"
0,2.96251001892982,0.584,0.089,0,"8","UBE2T"
0,2.77091170161881,0.703,0.21,0,"8","PTTG1"
0,3.29672255710322,0.526,0.07,0,"8","PRC1"
0,2.79830279374201,0.58,0.125,0,"8","CDKN3"
0,2.79962926783378,0.541,0.09,0,"8","MAD2L1"
0,3.09855799028492,0.529,0.082,0,"8","NMU"
0,3.01487076519195,0.525,0.085,0,"8","SMC4"
0,2.74889593548657,0.573,0.134,0,"8","CKS2"
0,3.28304187101326,0.52,0.097,0,"8","CCNB1"
0,2.52250316621959,0.549,0.13,0,"8","TYMS"
0,4.43881824103403,0.434,0.019,0,"8","MKI67"
0,2.27653592890307,0.552,0.138,0,"8","CENPW"
0,2.41062633922017,0.573,0.16,0,"8","CKAP2"
0,2.84720122912621,0.5,0.09,0,"8","DIAPH3"
0,4.08850933810721,0.436,0.03,0,"8","DLGAP5"
0,3.22807644861089,0.467,0.064,0,"8","ECT2"
0,2.02663653555069,0.606,0.209,0,"8","TMPO"
0,4.12903982323231,0.425,0.029,0,"8","HIST1H1B"
0,3.67181609444813,0.423,0.037,0,"8","CCNB2"
0,3.69488351292676,0.412,0.028,0,"8","PBK"
0,2.10936745593669,0.56,0.178,0,"8","CKS1B"
0,3.97097052643856,0.4,0.027,0,"8","GTSE1"
0,3.18077412934687,0.437,0.065,0,"8","APOLD1"
0,2.71262077821482,0.46,0.091,0,"8","ATAD2"
0,2.71475567266709,0.45,0.085,0,"8","KIF20B"
0,1.24197783170975,0.538,0.181,0,"8","TMSB15A"
0,3.70933869199644,0.381,0.025,0,"8","CCNA2"
0,2.89911791701676,0.425,0.07,0,"8","KIF23"
0,1.72686440760651,0.619,0.267,0,"8","HMGB3"
0,2.81222502024832,0.411,0.063,0,"8","CENPU"
0,1.86395369843505,0.735,0.387,0,"8","UBE2S"
0,2.52072462720857,0.423,0.076,0,"8","CENPM"
0,2.78077607107484,0.482,0.136,0,"8","HIST1H1D"
0,2.59403218785802,0.414,0.068,0,"8","ZWINT"
0,2.35843514504179,0.498,0.152,0,"8","KPNA2"
0,3.27397238718024,0.386,0.042,0,"8","NUF2"
